Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC001255,69,BEHROR,JLG30K,41195,47210,4129,2016-03-27 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001256,786,DHURI,JLG35K,6972,44220,27115,2019-10-19 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001257,173,SANGRUR,JLG30K,40956,29928,29929,2021-01-29 00:00:00,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001258,660,DURGAPUR,JLG46K,32954,24339,42395,2021-02-25 00:00:00,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC001259,68,JALANDHAR,JLG35K,26873,2219,23642,2019-02-18 00:00:00,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC001260,813,DURGAPUR,JLG35K,2922,21358,39401,2023-10-12 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001261,239,FATEHGARH SAHIB,JLG30K,10100,17637,4016,2022-03-04 00:00:00,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001262,620,JORHAT,JLG46K,26587,49395,26732,2018-07-26 00:00:00,Default,Quarterly EMI,850152,JORHAT-850152
ACC001263,201,ASANSOL,JLG30K,11367,33433,21100,2022-05-30 00:00:00,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC001264,204,KAROND,JLG30K,20173,27690,11356,2023-07-18 00:00:00,Fully Paid,Quarterly EMI,1320004,KAROND-1320004
ACC001265,393,Mangaldoi,JLG30K,47066,15241,13698,2019-06-15 00:00:00,Active,Quarterly EMI,570241,Mangaldoi-570241
ACC001266,49,Mangaldoi,JLG30K,8330,36849,1962,2022-07-27 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001267,301,HAPUR,JLG30K,17027,44890,29491,2021-03-04 00:00:00,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC001268,790,DHURI,JLG35K,2445,38840,7189,2021-09-11 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001269,532,UJJAIN,JLG50K,39939,22539,23742,2018-09-12 00:00:00,Default,Monthly EMI,1510002,UJJAIN-1510002
ACC001270,406,SHAHDOL,JLG30K,48115,16961,24834,2017-05-09 00:00:00,Paid Off,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001271,4,DHURI,JLG30K,42101,5876,26566,2015-05-30 00:00:00,Default,Quarterly EMI,1030063,DHURI-1030063
ACC001272,759,BULANDSHAHR,JLG30K,18457,37850,25034,2016-01-21 00:00:00,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001273,293,BILASPUR,JLG35K,28942,22101,43752,2020-12-13 00:00:00,Active,Quarterly EMI,240005,BILASPUR-240005
ACC001274,738,SIVASAGAR,JLG30K,16292,18134,15261,2019-12-13 00:00:00,Fully Paid,Monthly EMI,880038,SIVASAGAR-880038
ACC001275,83,DHURI,JLG30K,34831,18421,2651,2018-08-19 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC001276,828,TEZPUR,JLG35K,44352,22824,40649,2016-04-24 00:00:00,Paid Off,Monthly EMI,680026,TEZPUR-680026
ACC001277,440,PATIALA,JLG30K,35021,7771,11609,2020-11-18 00:00:00,Active,Monthly EMI,100186,PATIALA-100186
ACC001278,938,MAHASAMUND,JLG30K,21719,26006,23102,2017-01-08 00:00:00,Active,Quarterly EMI,250029,MAHASAMUND-250029
ACC001279,681,BEHROR,JLG35K,45815,14325,9084,2020-10-16 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001280,935,FATEHGARH SAHIB,JLG30K,42201,25685,2155,2023-05-29 00:00:00,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001281,372,CHHATA,JLG30K,7958,4729,20501,2016-09-28 00:00:00,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC001282,623,Mathura,JLG30K,12341,23690,4619,2023-01-07 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC001283,494,Mathura,JLG30K,29364,5694,25623,2017-01-08 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001284,731,MUKTSAR,JLG35K,16128,7335,34019,2017-01-14 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001285,190,MUKTSAR,JLG35K,47037,9731,7151,2020-12-17 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001286,866,SAMRALA,JLG35K,16782,4242,28148,2022-06-15 00:00:00,Active,Quarterly EMI,130067,SAMRALA-130067
ACC001287,121,SANGRUR,JLG30K,7110,14070,16959,2018-12-14 00:00:00,Active,Monthly EMI,110159,SANGRUR-110159
ACC001288,356,CHHATA,JLG29K,36514,16047,17332,2019-05-25 00:00:00,Active,Monthly EMI,910020,CHHATA-910020
ACC001289,938,CHHATA,JLG46K,16599,32440,33087,2019-11-08 00:00:00,Paid Off,Quarterly EMI,910020,CHHATA-910020
ACC001290,415,MAWANA,JLG35K,12205,42752,3977,2020-04-13 00:00:00,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001291,68,AGRA,JLG40K,21546,12598,43615,2022-11-12 00:00:00,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001292,715,HAPUR,JLG35K,29047,7072,2322,2022-08-23 00:00:00,Default,Monthly EMI,210563,HAPUR-210563
ACC001293,833,Mathura,JLG35K,28848,42284,38339,2018-06-14 00:00:00,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001294,283,MADHUBANI,JLG30K,9714,34171,5129,2022-09-05 00:00:00,Paid Off,Quarterly EMI,1140044,MADHUBANI-1140044
ACC001295,508,CHHAPRA,JLG35K,19930,27951,28116,2015-12-16 00:00:00,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC001296,790,KAROND,JLG30K,37107,23803,42484,2019-10-14 00:00:00,Active,Monthly EMI,1320004,KAROND-1320004
ACC001297,12,Mathura,JLG35K,20507,11997,35506,2018-04-22 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001298,349,PATIALA,JLG30K,26825,37802,30415,2022-07-25 00:00:00,Active,Quarterly EMI,100186,PATIALA-100186
ACC001299,193,BILASPUR,JLG30K,37724,9271,22799,2020-03-23 00:00:00,Paid Off,Quarterly EMI,240005,BILASPUR-240005
ACC001300,602,BULANDSHAHR,JLG35K,43242,3552,17918,2016-08-21 00:00:00,Default,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001301,583,DHURI,JLG35K,24035,24794,17192,2020-07-11 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001302,303,BEHROR,JLG35K,3302,11333,5237,2017-12-14 00:00:00,Active,Monthly EMI,30179,BEHROR-30179
ACC001303,84,SANGRUR,JLG30K,33841,37469,35556,2020-08-23 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001304,130,NEEM KA THANA,JLG30K,30482,36475,22259,2015-03-16 00:00:00,Paid Off,Monthly EMI,80001,NEEM KA THANA-80001
ACC001305,955,DHURI,JLG35K,36622,48787,34553,2015-02-10 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC001306,593,SANGRUR,JLG30K,36649,28933,1975,2018-02-04 00:00:00,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC001307,777,ASANSOL,JLG30K,10976,30335,23882,2022-10-18 00:00:00,Paid Off,Quarterly EMI,690076,ASANSOL-690076
ACC001308,987,MUKTSAR,JLG30K,43687,29958,35728,2019-01-06 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001309,825,BEHROR,JLG30K,20260,43663,35972,2015-12-26 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001310,354,SANGRUR,JLG35K,47714,35656,25352,2019-10-19 00:00:00,Active,Quarterly EMI,110159,SANGRUR-110159
ACC001311,180,BEHROR,JLG30K,4570,34250,9707,2016-10-28 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001312,928,CUTTACK,JLG35K,28581,11766,37900,2020-07-30 00:00:00,Active,Quarterly EMI,630081,CUTTACK-630081
ACC001313,606,MUKTSAR,JLG30K,24998,25884,10034,2017-06-13 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001314,563,JAMMU,JLG35K,29420,42992,36363,2023-10-17 00:00:00,Paid Off,Quarterly EMI,720081,JAMMU-720081
ACC001315,96,BEHROR,JLG30K,18755,14337,23281,2015-01-27 00:00:00,Default,Quarterly EMI,30179,BEHROR-30179
ACC001316,613,MAWANA,JLG41K,30928,45585,4983,2015-10-21 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001317,136,DIBRUGARH,JLG30K,10611,10925,5414,2018-02-23 00:00:00,Fully Paid,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC001318,237,DURGAPUR,JLG30K,47042,46847,8735,2017-06-13 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001319,883,BULANDSHAHR,JLG30K,48619,19103,35597,2016-10-12 00:00:00,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001320,930,BEHROR,JLG30K,25576,40515,43791,2019-02-19 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001321,863,Mathura,JLG30K,2238,9318,16807,2021-12-27 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC001322,711,Mathura,JLG35K,3981,38515,28042,2021-04-18 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001323,517,FATEHGARH SAHIB,JLG30K,33642,21291,16656,2021-08-30 00:00:00,Default,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001324,757,FATEHGARH SAHIB,JLG30K,13926,31927,24050,2021-09-28 00:00:00,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001325,182,VARANASI,JLG30K,15185,45348,40028,2023-11-30 00:00:00,Paid Off,Monthly EMI,1280108,VARANASI-1280108
ACC001326,601,CHHATA,JLG30K,5419,28214,27036,2018-04-17 00:00:00,Active,Monthly EMI,910020,CHHATA-910020
ACC001327,649,PATIALA,JLG41K,24110,43848,42173,2016-06-12 00:00:00,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC001328,870,SANGRUR,JLG35K,11849,24126,33712,2023-07-05 00:00:00,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC001329,565,TEZPUR,JLG35K,10050,33204,18049,2019-10-24 00:00:00,Active,Monthly EMI,680026,TEZPUR-680026
ACC001330,704,DURGAPUR,JLG30K,6819,16011,3799,2022-02-03 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC001331,800,Mangaldoi,JLG35,29007,24524,2656,2019-09-09 00:00:00,Active,Monthly EMI,570241,Mangaldoi-570241
ACC001332,23,SIRSA,JLG41K,21445,20059,42186,2021-01-29 00:00:00,Fully Paid,Quarterly EMI,730084,SIRSA-730084
ACC001333,384,PAOTA,JLG50K,31035,40883,7910,2020-07-12 00:00:00,Fully Paid,Quarterly EMI,90149,PAOTA-90149
ACC001334,250,MAWANA,JLG30K,7733,36059,28655,2021-01-29 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001335,29,Mathura,JLG35K,7267,34759,33278,2017-09-17 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC001336,174,Mangaldoi,JLG30K,29990,39607,6577,2022-11-12 00:00:00,Default,Quarterly EMI,570241,Mangaldoi-570241
ACC001337,425,BEHROR,JLG30K,42819,16179,12105,2020-10-29 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC001338,546,PAOTA,JLG30K,5184,5898,19244,2021-01-08 00:00:00,Paid Off,Monthly EMI,90149,PAOTA-90149
ACC001339,538,MUKTSAR,JLG35K,3103,31729,20599,2018-11-04 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001340,377,DHURI,JLG30K,38295,28553,39088,2019-04-08 00:00:00,Default,Monthly EMI,1030063,DHURI-1030063
ACC001341,893,CHHATA,JLG30K,31495,10373,3927,2020-09-21 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001342,918,JALANDHAR,JLG44K,29026,41988,33004,2021-08-21 00:00:00,Active,Monthly EMI,160051,JALANDHAR-160051
ACC001343,522,AGRA,JLG35K,7084,43969,21110,2016-10-04 00:00:00,Default,Quarterly EMI,140056,AGRA-140056
ACC001344,307,SHAHDOL,JLG30K,27202,23548,36331,2015-03-09 00:00:00,Paid Off,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001345,644,DURGAPUR,JLG35K,45583,13693,31931,2018-11-02 00:00:00,Active,Monthly EMI,700013,DURGAPUR-700013
ACC001346,144,MAHASAMUND,JLG46K,25061,4881,16949,2019-11-01 00:00:00,Fully Paid,Quarterly EMI,250029,MAHASAMUND-250029
ACC001347,699,PANIPAT,JLG46K,7049,31750,27552,2018-05-17 00:00:00,Active,Monthly EMI,60004,PANIPAT-60004
ACC001348,888,HAPUR,JLG30K,20705,46712,5543,2018-03-01 00:00:00,Paid Off,Quarterly EMI,210563,HAPUR-210563
ACC001349,675,Mathura,JLG44K,46925,5649,4354,2023-02-15 00:00:00,Default,Monthly EMI,910182,Mathura-910182
ACC001350,293,ASANSOL,JLG30K,21818,6154,7504,2017-01-18 00:00:00,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC001351,614,AGRA,JLG30K,7130,33553,38251,2019-08-26 00:00:00,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001352,166,DHURI,JLG41K,42601,47795,35100,2018-01-11 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001353,872,AGRA,JLG30K,14311,19964,2973,2021-12-01 00:00:00,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001354,160,Mathura,JLG35,10017,38283,32295,2017-06-02 00:00:00,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001355,12,HAPUR,JLG30K,37839,27763,18033,2023-11-21 00:00:00,Default,Quarterly EMI,210563,HAPUR-210563
ACC001356,342,BEHROR,JLG30K,28755,7105,10031,2016-01-30 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001357,906,BEHROR,JLG30K,48905,37446,19936,2021-01-08 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001358,983,SANGRUR,JLG35K,26348,16658,41068,2019-01-19 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001359,736,Bardhaman,JLG30K,39433,29549,22827,2018-09-18 00:00:00,Fully Paid,Monthly EMI,610198,Bardhaman-610198
ACC001360,706,JALANDHAR,JLG30K,9145,29232,42840,2018-03-19 00:00:00,Paid Off,Monthly EMI,160051,JALANDHAR-160051
ACC001361,938,FATEHGARH SAHIB,JLG35K,30997,29021,42226,2022-03-16 00:00:00,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001362,88,SEHORE,JLG30K,3275,33633,10858,2016-02-29 00:00:00,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC001363,737,Mangaldoi,JLG30K,18585,9590,42241,2015-02-28 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001364,504,MAHASAMUND,JLG46K,6996,2088,34355,2022-04-12 00:00:00,Default,Quarterly EMI,250029,MAHASAMUND-250029
ACC001365,328,KARNAL,JLG30K,26014,47662,5806,2022-10-02 00:00:00,Paid Off,Quarterly EMI,50678,KARNAL-50678
ACC001366,438,SANGRUR,JLG46K,44167,42599,16287,2015-04-22 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001367,126,CUTTACK,JLG30K,19971,26675,17321,2021-12-07 00:00:00,Paid Off,Quarterly EMI,630081,CUTTACK-630081
ACC001368,518,SHAHDOL,JLG35K,39406,45864,29863,2016-07-17 00:00:00,Paid Off,Monthly EMI,1550006,SHAHDOL-1550006
ACC001369,981,DURGAPUR,JLG30K,15111,8384,7338,2019-03-24 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001370,68,DHURI,JLG35K,30451,5190,44504,2020-04-16 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC001371,77,KARNAL,JLG35K,47630,31807,10827,2021-05-19 00:00:00,Paid Off,Quarterly EMI,50678,KARNAL-50678
ACC001372,623,CUTTACK,JLG30K,5657,37332,11386,2015-04-03 00:00:00,Active,Monthly EMI,630081,CUTTACK-630081
ACC001373,80,BEHROR,JLG35K,15627,34046,7870,2023-07-28 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001374,202,DURGAPUR,JLG50K,20454,32177,32542,2020-04-16 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001375,44,FATEHGARH SAHIB,JLG30K,12223,30633,39523,2015-03-30 00:00:00,Default,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001376,581,FATEHGARH SAHIB,JLG35K,17329,27272,32966,2018-09-14 00:00:00,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001377,884,BUXAR,JLG30K,19451,44287,10598,2016-10-06 00:00:00,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC001378,729,CHHATA,JLG30K,15297,35713,6724,2016-01-08 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001379,429,MODINAGAR,JLG30K,37125,35790,26720,2020-10-19 00:00:00,Paid Off,Quarterly EMI,410521,MODINAGAR-410521
ACC001380,294,Mathura,JLG30K,44600,43711,42389,2015-02-21 00:00:00,Default,Quarterly EMI,910182,Mathura-910182
ACC001381,99,Mangaldoi,JLG35K,12146,23681,7259,2017-11-19 00:00:00,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC001382,998,BULANDSHAHR,JLG30K,48280,46731,29570,2020-12-12 00:00:00,Active,Monthly EMI,10068,BULANDSHAHR-10068
ACC001383,54,MUKTSAR,JLG50K,47359,39010,43486,2017-09-18 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001384,12,ASANSOL,JLG30K,36642,30408,10006,2023-12-05 00:00:00,Paid Off,Monthly EMI,690076,ASANSOL-690076
ACC001385,748,JAMMU,JLG30K,38927,38339,13269,2019-10-20 00:00:00,Fully Paid,Quarterly EMI,720081,JAMMU-720081
ACC001386,259,Mathura,JLG50K,30247,14169,6686,2023-07-15 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC001387,755,Mangaldoi,JLG50K,17272,44805,33713,2018-08-22 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001388,457,DHARMANAGAR,JLG30K,10778,20519,25814,2020-09-20 00:00:00,Active,Quarterly EMI,1230018,DHARMANAGAR-1230018
ACC001389,857,MAWANA,JLG44K,8583,42317,18036,2017-06-30 00:00:00,Default,Quarterly EMI,800018,MAWANA-800018
ACC001390,700,DHURI,JLG30K,8643,3563,41889,2021-05-03 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC001391,30,MUKTSAR,JLG30K,17584,24347,39928,2017-11-15 00:00:00,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001392,697,BILASPUR,JLG30K,4857,9960,26997,2023-11-09 00:00:00,Active,Monthly EMI,240005,BILASPUR-240005
ACC001393,135,JAMMU,JLG30K,2111,22380,34483,2017-01-11 00:00:00,Active,Monthly EMI,720081,JAMMU-720081
ACC001394,481,ASANSOL,JLG30K,33254,38502,15820,2015-06-17 00:00:00,Default,Monthly EMI,690076,ASANSOL-690076
ACC001395,316,MUKTSAR,JLG30K,7921,2080,10155,2017-07-23 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001396,643,FATEHGARH SAHIB,JLG30K,2728,8830,33542,2019-10-20 00:00:00,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001397,323,CHHAPRA,JLG30K,16322,10999,25300,2021-02-18 00:00:00,Active,Monthly EMI,380112,CHHAPRA-380112
ACC001398,864,BEHROR,JLG30K,27213,32951,13735,2016-01-15 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001399,139,BEHROR,JLG30K,17994,37027,3377,2019-07-19 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001400,287,MUKTSAR,JLG35K,39131,11523,13538,2022-10-12 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001401,676,MAWANA,JLG30K,30815,45733,21216,2020-04-07 00:00:00,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001402,441,DURGAPUR,JLG46K,29174,33256,6137,2021-03-21 00:00:00,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC001403,683,BEHROR,JLG30K,41518,28276,6975,2016-11-02 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001404,200,BEHROR,JLG35K,45711,17244,36979,2021-05-31 00:00:00,Default,Monthly EMI,30179,BEHROR-30179
ACC001405,634,SEHORE,JLG30K,30326,9575,18878,2021-01-23 00:00:00,Paid Off,Monthly EMI,1440051,SEHORE-1440051
ACC001406,375,GUWAHATI,JLG29K,33647,41179,16122,2023-11-04 00:00:00,Fully Paid,Monthly EMI,560090,GUWAHATI-560090
ACC001407,265,BEHROR,JLG35K,35982,3646,27632,2015-07-11 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001408,833,BEHROR,JLG35K,5532,3282,42878,2016-10-21 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001409,794,BEHROR,JLG30K,10897,14123,43306,2020-07-07 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001410,249,CUTTACK,JLG30K,27720,38689,9760,2022-10-05 00:00:00,Paid Off,Monthly EMI,630081,CUTTACK-630081
ACC001411,524,DURGAPUR,JLG40K,2315,41949,39561,2016-10-24 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001412,638,DHURI,JLG30K,20124,10010,41999,2021-04-18 00:00:00,Active,Quarterly EMI,1030063,DHURI-1030063
ACC001413,679,JORHAT,JLG30K,39193,44998,37964,2016-11-16 00:00:00,Fully Paid,Quarterly EMI,850152,JORHAT-850152
ACC001414,1000,PAOTA,JLG35K,25853,6282,39051,2020-11-28 00:00:00,Active,Monthly EMI,90149,PAOTA-90149
ACC001415,433,DHURI,JLG30K,38050,38433,11163,2020-07-02 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001416,883,MUKTSAR,JLG35K,46039,30258,20151,2015-08-29 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001417,374,DHURI,JLG30K,17950,40359,8977,2020-11-19 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001418,550,SANGRUR,JLG35K,33738,26525,34150,2016-10-29 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001419,832,BEHROR,JLG30K,11284,5866,19685,2017-11-18 00:00:00,Active,Monthly EMI,30179,BEHROR-30179
ACC001420,467,PAOTA,JLG30K,48069,5150,38024,2021-12-14 00:00:00,Active,Quarterly EMI,90149,PAOTA-90149
ACC001421,170,CHHAPRA,JLG46K,38986,21049,35419,2023-09-04 00:00:00,Active,Quarterly EMI,380112,CHHAPRA-380112
ACC001422,295,CHHATA,JLG30K,44978,28650,8872,2016-01-07 00:00:00,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC001423,379,DURGAPUR,JLG30K,11386,15369,9721,2020-09-05 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001424,680,TEZPUR,JLG35K,19048,13063,43081,2023-04-18 00:00:00,Paid Off,Quarterly EMI,680026,TEZPUR-680026
ACC001425,746,Mangaldoi,JLG30K,9951,12378,38120,2018-05-06 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001426,221,Mangaldoi,JLG35K,18313,13092,19577,2015-03-04 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC001427,810,Mathura,JLG30K,7378,15834,33587,2017-09-10 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC001428,264,Mangaldoi,JLG30K,9987,16573,5525,2021-04-10 00:00:00,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC001429,605,MADHUBANI,JLG35K,18116,40226,44104,2023-09-08 00:00:00,Default,Monthly EMI,1140044,MADHUBANI-1140044
ACC001430,724,BEHROR,JLG35K,22613,2067,33819,2017-08-09 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001431,677,AGRA,JLG30K,17545,46737,2654,2022-11-07 00:00:00,Default,Monthly EMI,140056,AGRA-140056
ACC001432,909,SANGRUR,JLG30K,23432,47902,33806,2019-08-27 00:00:00,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001433,858,JORHAT,JLG30K,46179,22367,30041,2015-08-26 00:00:00,Active,Monthly EMI,850152,JORHAT-850152
ACC001434,373,Mathura,JLG35K,34539,11249,10773,2022-07-28 00:00:00,Default,Quarterly EMI,910182,Mathura-910182
ACC001435,830,CHHATA,JLG45K,7447,33338,14107,2023-06-11 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001436,326,KURUKSHETRA,JLG30K,31558,15790,20444,2018-02-24 00:00:00,Default,Quarterly EMI,70364,KURUKSHETRA-70364
ACC001437,966,SIRSA,JLG35K,27021,23444,12260,2018-05-31 00:00:00,Paid Off,Monthly EMI,730084,SIRSA-730084
ACC001438,535,FATEHGARH SAHIB,JLG30K,27224,18219,21849,2020-09-11 00:00:00,Default,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001439,105,FATEHGARH SAHIB,JLG30K,35872,15035,13573,2019-08-17 00:00:00,Active,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001440,254,DHURI,JLG40K,44525,5511,37032,2021-07-04 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001441,69,PATIALA,JLG30K,29859,27127,15078,2021-10-08 00:00:00,Active,Monthly EMI,100186,PATIALA-100186
ACC001442,918,JAMMU,JLG35K,15303,8092,19544,2023-09-27 00:00:00,Fully Paid,Monthly EMI,720081,JAMMU-720081
ACC001443,155,Mathura,JLG35K,40448,27871,33404,2021-09-19 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC001444,761,Mangaldoi,JLG30K,32621,6975,8583,2017-09-26 00:00:00,Paid Off,Monthly EMI,570241,Mangaldoi-570241
ACC001445,379,MUKTSAR,JLG30K,13631,44489,34160,2023-10-14 00:00:00,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001446,422,DURGAPUR,JLG30K,31634,17462,16778,2018-09-14 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001447,779,DHURI,JLG35K,26707,42101,32186,2015-03-25 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001448,666,BEHROR,JLG30K,7843,45067,31458,2020-09-12 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001449,446,DURGAPUR,JLG35K,18732,3390,26083,2022-08-17 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001450,593,JALANDHAR,JLG40K,45686,39078,20384,2018-09-01 00:00:00,Active,Quarterly EMI,160051,JALANDHAR-160051
ACC001451,279,DURGAPUR,JLG30K,19849,32185,9371,2016-04-21 00:00:00,Active,Monthly EMI,700013,DURGAPUR-700013
ACC001452,154,JORHAT,JLG35K,47442,3276,26033,2015-03-22 00:00:00,Fully Paid,Quarterly EMI,850152,JORHAT-850152
